44.937334,-93.168802
44.93729505802482,-93.16877023903801
44.937334,-93.16867495615206
44.93729505802482,-93.16857967326611
44.937334,-93.16848439038016
44.93729505802482,-93.1683891074942
44.937334,-93.16829382460826
44.93725611604965,-93.16829382460826
44.937178232099306,-93.16829382460826
44.937217174074476,-93.1683891074942
44.93725611604965,-93.16848439038016
44.937178232099306,-93.16848439038016
44.937217174074476,-93.16857967326611
44.93725611604965,-93.16867495615206
44.937178232099306,-93.16867495615206
44.937217174074476,-93.16877023903801
44.937334,-93.168802
