44.937541,-93.168826
44.93749426986942,-93.1687878865133
44.937541,-93.1686735460532
44.93749426986942,-93.1685592055931
44.937541,-93.168444865133
44.93749426986942,-93.1683305246729
44.93740080960825,-93.1683305246729
44.93730734934708,-93.1683305246729
44.93721388908591,-93.1683305246729
44.93712042882474,-93.1683305246729
44.93702696856357,-93.1683305246729
44.9369335083024,-93.1683305246729
44.9369335083024,-93.168444865133
44.93702696856357,-93.168444865133
44.93712042882474,-93.168444865133
44.93721388908591,-93.168444865133
44.93730734934708,-93.168444865133
44.93740080960825,-93.168444865133
44.937447539738834,-93.1685592055931
44.937354079477664,-93.1685592055931
44.937260619216495,-93.1685592055931
44.937167158955326,-93.1685592055931
44.93707369869416,-93.1685592055931
44.93698023843299,-93.1685592055931
44.93688677817182,-93.1685592055931
44.9369335083024,-93.1686735460532
44.93702696856357,-93.1686735460532
44.93712042882474,-93.1686735460532
44.93721388908591,-93.1686735460532
44.93730734934708,-93.1686735460532
44.93740080960825,-93.1686735460532
44.937447539738834,-93.1687878865133
44.937354079477664,-93.1687878865133
44.937260619216495,-93.1687878865133
44.937167158955326,-93.1687878865133
44.93707369869416,-93.1687878865133
44.93698023843299,-93.1687878865133
44.93688677817182,-93.1687878865133
44.937541,-93.168826
