44.937541,-93.168826
44.93750205822452,-93.16879423876108
44.937541,-93.16869895504433
44.93750205822452,-93.16860367132759
44.937541,-93.16850838761084
44.93750205822452,-93.1684131038941
44.937541,-93.16831782017735
44.93746311644903,-93.16831782017735
44.93738523289806,-93.16831782017735
44.93730734934709,-93.16831782017735
44.937229465796115,-93.16831782017735
44.93715158224514,-93.16831782017735
44.93707369869417,-93.16831782017735
44.9369958151432,-93.16831782017735
44.93691793159223,-93.16831782017735
44.93695687336771,-93.1684131038941
44.937034756918685,-93.1684131038941
44.93711264046966,-93.1684131038941
44.93719052402063,-93.1684131038941
44.9372684075716,-93.1684131038941
44.93734629112257,-93.1684131038941
44.937424174673545,-93.1684131038941
44.93746311644903,-93.16850838761084
44.93738523289806,-93.16850838761084
44.93730734934709,-93.16850838761084
44.937229465796115,-93.16850838761084
44.93715158224514,-93.16850838761084
44.93707369869417,-93.16850838761084
44.9369958151432,-93.16850838761084
44.93691793159223,-93.16850838761084
44.93695687336771,-93.16860367132759
44.937034756918685,-93.16860367132759
44.93711264046966,-93.16860367132759
44.93719052402063,-93.16860367132759
44.9372684075716,-93.16860367132759
44.93734629112257,-93.16860367132759
44.937424174673545,-93.16860367132759
44.93746311644903,-93.16869895504433
44.93738523289806,-93.16869895504433
44.93730734934709,-93.16869895504433
44.937229465796115,-93.16869895504433
44.93715158224514,-93.16869895504433
44.93707369869417,-93.16869895504433
44.9369958151432,-93.16869895504433
44.93691793159223,-93.16869895504433
44.93695687336771,-93.16879423876108
44.937034756918685,-93.16879423876108
44.93711264046966,-93.16879423876108
44.93719052402063,-93.16879423876108
44.9372684075716,-93.16879423876108
44.93734629112257,-93.16879423876108
44.937424174673545,-93.16879423876108
44.937541,-93.168826
